u,cp,E
0.26519444444444445,2.070055371652737,90.97003519138089
0.26519444444444445,2.0765254837822815,90.84709110818143
0.3057222222222222,2.0832548997518434,90.7206034658325
0.3057222222222222,2.0903771543803136,90.59082314763947
0.3057222222222222,2.097964963326274,90.45799593156352
0.3057222222222222,2.106072117401513,90.3223586664081
0.3057222222222222,2.114728659064798,90.18413693268624
0.33816666666666667,2.1239782516386927,90.04354394256995
0.33816666666666667,2.1338939026805757,89.90078379194024
0.33816666666666667,2.1445009985940686,89.75604929202478
0.33816666666666667,2.155811114668251,89.60951965999514
0.33816666666666667,2.167818341706745,89.46135946656611
0.36608333333333326,2.1805312565367903,89.31171864252195
0.36608333333333326,2.193986267655397,89.16073626638189
0.36608333333333326,2.208181210227395,89.00853940272859
0.36608333333333326,2.223104262287643,88.85524175300453
0.36608333333333326,2.2387306150536466,88.70094335602664
0.39299999999999996,2.2550527018868913,88.54573122845697
0.39299999999999996,2.272092557650668,88.38968360403562
0.39299999999999996,2.289837359599083,88.23286914597661
0.39299999999999996,2.3082669395414874,88.07534589455513
0.39299999999999996,2.3273502604143994,87.91716117967727
0.4031388888888889,2.34705856193973,87.7583519576454
0.4031388888888889,2.3673714315024172,87.59894670387072
0.4031388888888889,2.388253653613601,87.43896549999751
0.4031388888888889,2.4096664661267018,87.27842011018951
0.4031388888888889,2.431566930573179,87.11731448242763
0.41127777777777774,2.4539177187663213,86.95564555877735
0.41127777777777774,2.476691339791872,86.79340521139088
0.41127777777777774,2.49985101155294,86.63058059348046
0.41127777777777774,2.5233592384611865,86.46715439030137
0.41127777777777774,2.5471769212910984,86.30310534039609
0.41127777777777774,2.571264390076599,86.13840876285039
0.4157222222222222,2.5955866278965263,85.9730372669899
0.4157222222222222,2.6201154620011238,85.80696203541109
0.4157222222222222,2.6448190054413616,85.64015318951886
0.4157222222222222,2.669666233384099,85.47258006370856
0.4157222222222222,2.6946263948032345,85.30421159579859
0.4210277777777777,2.719674759175966,85.13501684097909
0.4210277777777777,2.744794849328926,84.9649661464609
0.4210277777777777,2.7699655421497877,84.79403121365422
0.4210277777777777,2.79516630812094,84.62218505252994
0.43311111111111106,2.8203883671672414,84.44940242642429
0.43311111111111106,2.845639424021295,84.27566177421534
0.43311111111111106,2.8709140576522443,84.1009446389849
0.43311111111111106,2.8962055152914026,83.9252349086098
0.43311111111111106,2.9215036725998846,83.74851846033533
0.4479444444444444,2.946810790053406,83.57078325535117
0.4479444444444444,2.97214758634453,83.39202139201346
0.4479444444444444,2.9975171161569962,83.2122281571197
0.4479444444444444,3.0229194468071996,83.0314009014712
0.4479444444444444,3.048349327442847,82.84953845760171
0.46044444444444443,3.0738100019381864,82.666640986694
0.46044444444444443,3.099318767493061,82.48271155280253
0.46044444444444443,3.1248768958107966,82.29775523406494
0.46044444444444443,3.150482295868483,82.11177813667098
0.46044444444444443,3.1761277890291693,81.92478690246189
0.47475,3.2018166950897484,81.73678871005475
0.47475,3.2275690114504267,81.54779320539866
0.47475,3.253386840521187,81.35781159252521
0.47475,3.2792687603522155,81.16685559151867
0.47475,3.30520775263095,80.97493694159708
0.48719444444444443,3.3312050535689743,80.78206734252312
0.48719444444444443,3.357275767218431,80.58826010154903
0.48719444444444443,3.383418983208796,80.39352935090662
0.48719444444444443,3.409630432441075,80.19788917236005
0.48719444444444443,3.435900807813901,80.00135320814196
0.49577777777777776,3.4622256793255186,79.80393459796258
0.49577777777777776,3.4886096558534487,79.60564712273892
0.49577777777777776,3.5150460050543804,79.40650471205892
0.49577777777777776,3.5415255638780505,79.20652090748018
0.49577777777777776,3.568035721239494,79.00570867042248
0.49577777777777776,3.5945614737508054,78.80408025640773
0.5031388888888889,3.6210935969086138,78.60164740972962
0.5031388888888889,3.6476319346876873,78.39842251859349
0.5031388888888889,3.674167686481121,78.19441833096305
0.5031388888888889,3.700690851666422,77.98964759318397
0.5031388888888889,3.7271891920867226,77.78412294885136
0.5109166666666668,3.753656738520975,77.57785707884648
0.5109166666666668,3.780097166292445,77.37086383742287
0.5109166666666668,3.8065050017043176,77.16315787983788
0.5109166666666668,3.8328734284465513,76.95475420962262
0.5199722222222223,3.859202157143602,76.74566824260192
0.5199722222222223,3.885501422361213,76.53591696118568
0.5199722222222223,3.9117701637611897,76.32551835357403
0.5199722222222223,3.9380051727378897,76.11449078299006
0.5199722222222223,3.964199817615657,75.90285269281512
0.5289722222222223,3.9903539545152955,75.69062260797398
0.5289722222222223,4.016477897223064,75.47782028719558
0.5289722222222223,4.042570730221917,75.26446619104917
0.5289722222222223,4.068629397750143,75.05058088083632
0.5289722222222223,4.0946474357763885,74.83618474614767
0.5216666666666667,4.120608652134099,74.62129759865451
0.5216666666666667,4.1464852961159036,74.40593755425685
0.5216666666666667,4.172256777373165,74.19012141478456
0.5216666666666667,4.197903173165012,73.97386521108908
0.5216666666666667,4.223406952643804,73.75718455421037
0.5020555555555556,4.248733231472993,73.54009448251064
0.5020555555555556,4.273822589880556,73.32260705925059
0.5020555555555556,4.298639481354963,73.10473265446336
0.5020555555555556,4.323153319714133,72.88648144586733
0.5020555555555556,4.347341920822869,72.66786426452985
0.4775277777777777,4.371165533143127,72.44889271724897
0.4775277777777777,4.394556813767707,72.22957638276512
0.4775277777777777,4.4174805264818815,72.00992441923246
0.4775277777777777,4.439909202356445,71.78994735140034
0.4775277777777777,4.46182689458081,71.5696579894627
0.46033333333333337,4.483209676036365,71.3490717514403
0.46033333333333337,4.504017549360163,71.12820481402474
0.46033333333333337,4.5242354297990035,70.90707518432245
0.46033333333333337,4.5438553802254695,70.6857038099289
0.46033333333333337,4.562878677513975,70.46411503250587
0.46033333333333337,4.581313682303986,70.2423368856872
0.4514444444444444,4.599165249358646,70.02040093100862
0.4514444444444444,4.616430145780406,69.79834098196807
0.4514444444444444,4.633117927130831,69.57619330206609
0.4514444444444444,4.649241516293846,69.35399682938399
0.4514444444444444,4.664818094273844,69.13179308425752
0.4429444444444445,4.679859412630572,68.90962581701211
0.4429444444444445,4.694367780999238,68.68753968271815
0.4429444444444445,4.708356339379185,68.46558035175394
0.4429444444444445,4.721840308349184,68.24379468733655
0.45416666666666666,4.734849223658994,68.0222309200419
0.45416666666666666,4.747429929019722,67.80093992318746
0.45416666666666666,4.759617966121935,67.57997446171518
0.45416666666666666,4.771447662556797,67.35938825612939
0.45416666666666666,4.782949572395603,67.13923534032105
0.4713611111111112,4.794168010195887,66.91956983795964
0.4713611111111112,4.805167539669103,66.70044754840572
0.4713611111111112,4.815990696081757,66.48192470696162
0.4713611111111112,4.826674711762192,66.26405662536126
0.4713611111111112,4.837248622240762,66.04689688507798
0.49308333333333326,4.847756358307061,65.83049713127667
0.49308333333333326,4.858265704197865,65.61490918030415
0.49308333333333326,4.868815498105323,65.40018368849644
0.49308333333333326,4.879437248471689,65.18636870602278
0.49308333333333326,4.890151861522699,64.97350893059865
0.4916111111111111,4.900970342316025,64.76164507842373
0.4916111111111111,4.911895063946107,64.55081338447998
0.4916111111111111,4.922924894296449,64.3410455463272
0.4916111111111111,4.934055003591964,64.13236883705915
0.4916111111111111,4.945278127574761,63.924806290017294
0.4761666666666666,4.956569901219931,63.71837662859141
0.4761666666666666,4.96788393443522,63.51309281294718
0.4761666666666666,4.979190539285028,63.3089630619014
0.4761666666666666,4.990462331436854,63.10599205255525
0.4761666666666666,5.001677346435669,62.90418171345928
0.4505555555555556,5.012792654912915,62.70353142862115
0.4505555555555556,5.023734498399853,62.504035781696444
0.4505555555555556,5.034461118199283,62.30568614925145
0.4505555555555556,5.044937744208722,62.10847246535199
0.4505555555555556,5.055140842885142,61.91238424673634
0.4425833333333334,5.065047949213138,61.717411311571276
0.4425833333333334,5.074632978236727,61.52354351358695
0.4425833333333334,5.083884448098415,61.330771465360876
0.4425833333333334,5.092796598508524,61.139087176218005
0.4425833333333334,5.101369816776566,60.948484363216984
0.4425833333333334,5.109609212805594,60.75895864454386
0.44252777777777774,5.117523396816321,60.57050759425405
0.44252777777777774,5.125123508637865,60.383130691650905
0.44252777777777774,5.132422584914818,60.19682920761763
0.44252777777777774,5.13943488597929,60.01160604342443
0.44252777777777774,5.146175411040935,59.827465538168276
0.4596388888888889,5.15267652847303,59.644413590419894
0.4596388888888889,5.158993748087428,59.46245920373517
0.4596388888888889,5.165163076730636,59.2816135660958
0.4596388888888889,5.1712171867466425,59.10188896641767
0.49694444444444447,5.177219260299044,58.923298837156985
0.49694444444444447,5.18327739205335,58.74586092026829
0.49694444444444447,5.189453097428822,58.569595308941366
0.49694444444444447,5.195797763115128,58.394522250868796
0.49694444444444447,5.202346472625378,58.220660923356235
0.4928333333333333,5.209117180810289,58.04802831386079
0.4928333333333333,5.216111959973561,57.87663813807982
0.4928333333333333,5.223329425719787,57.70650061068912
0.4928333333333333,5.23076265126317,57.53762247124277
0.4928333333333333,5.23840143292509,57.37000707740876
0.48072222222222216,5.24622117461929,57.203654385103924
0.48072222222222216,5.254179337453966,57.038560028144175
0.48072222222222216,5.262246057848872,56.87471606694537
0.48072222222222216,5.270393054571695,56.712111865642164
0.48072222222222216,5.278596227989371,56.550734702312766
0.4460555555555556,5.2868005800742495,56.39056972755221
0.4460555555555556,5.294907388093767,56.23159715545
0.4460555555555556,5.302859682911462,56.07379395450068
0.4460555555555556,5.310608752129946,55.91713578341465
0.4460555555555556,5.318120183412106,55.76159810956878
0.40961111111111115,5.325334815306358,55.607156555959655
0.40961111111111115,5.3321534679475855,55.45378420260465
0.40961111111111115,5.338525342643045,55.30145336857924
0.40961111111111115,5.344411615486158,55.15013753847599
0.40961111111111115,5.349790824837544,54.99981237192591
0.3927777777777778,5.354638415070253,54.85045623279133
0.3927777777777778,5.358917697577318,54.70204913203384
0.3927777777777778,5.362619058838473,54.55457354090918
0.3927777777777778,5.365741825793815,54.40801515739377
0.3927777777777778,5.368295689056898,54.26236317992122
0.3927777777777778,5.370298136639005,54.117610441806924
0.36380555555555555,5.3717435358449706,53.97375287776604
0.36380555555555555,5.3725911432697595,53.83078677801946
0.36380555555555555,5.372835544439526,53.68870953194242
0.36380555555555555,5.372477886326411,53.547520564467405
0.36380555555555555,5.371530339597157,53.40722165171893
0.33111111111111113,5.369980800841682,53.26781662605927
0.33111111111111113,5.367779021482472,53.12930857956275
0.33111111111111113,5.364915813025906,52.991700878344446
0.33111111111111113,5.361390347241922,52.85499835311428
0.31936111111111115,5.357203304225231,52.719207586137614
0.31936111111111115,5.352349412218933,52.584336272899264
0.31936111111111115,5.3468438933893,52.45039373776086
0.31936111111111115,5.340709072927694,52.317391370093915
0.31936111111111115,5.333974796804792,52.18534270608284
0.3125555555555556,5.326669422521145,52.05426329505032
0.3125555555555556,5.3188156009677146,51.924169973785006
0.3125555555555556,5.310445707334337,51.79508084710637
0.3125555555555556,5.3015942053718526,51.66701526999594
0.3125555555555556,5.29229801281448,51.53999367073252
0.3199444444444445,5.28260268140721,51.41403746322455
0.3199444444444445,5.272564103408474,51.2891694099033
0.3199444444444445,5.262229488190712,51.16541311970163
0.3199444444444445,5.251643880812282,51.042792481927584
0.3199444444444445,5.240848403400304,50.921331245554754
0.33108333333333334,5.229891584615668,50.80105279653181
0.33108333333333334,5.218833564129313,50.681980730156006
0.33108333333333334,5.207718728712456,50.564138235242304
0.33108333333333334,5.196586589213375,50.44754744384042
0.33108333333333334,5.185469960574891,50.332229033128876
0.3467222222222222,5.174411544048487,50.21820212260491
0.3467222222222222,5.163470357036402,50.105485280174875
0.3467222222222222,5.152683718751208,49.994095893405586
0.3467222222222222,5.142082825425044,49.88404948717034
0.3467222222222222,5.131690417434606,49.775359377232654
0.3467222222222222,5.12152236953534,49.668036397226345
0.3472222222222222,5.111589515189929,49.56208876318337
0.3472222222222222,5.101898928475401,49.45752206938102
0.3472222222222222,5.092453601255197,49.35433930567349
0.3472222222222222,5.083253678873133,49.25254092644047
0.3472222222222222,5.074296993090917,49.15212496788137
0.36394444444444446,5.065596249894624,49.05308743090602
0.36394444444444446,5.057185421737841,48.95542371606469
0.36394444444444446,5.049078670400783,48.85912829982841
0.36394444444444446,5.041286619313527,48.764194288764905
0.39569444444444446,5.033845111233946,48.67061370861778
0.39569444444444446,5.026827891243511,48.57837975677659
0.39569444444444446,5.020269071873206,48.48748583158534
0.39569444444444446,5.0141944105586385,48.397924392196025
0.39569444444444446,5.008616247002575,48.30968640996035
0.43727777777777777,5.003577798880861,48.22276148809651
0.43727777777777777,4.999170344484305,48.13714069033497
0.43727777777777777,4.995432137487543,48.05281525026432
0.43727777777777777,4.9923897440218585,47.96977508793696
0.43727777777777777,4.990051709556403,47.88800810807252
0.4422500000000001,4.9884175657727345,47.80749969889793
0.4422500000000001,4.987482929541022,47.72823280548993
0.4422500000000001,4.987229902241174,47.65018770843752
0.4422500000000001,4.987634032172547,47.57334191900969
0.4422500000000001,4.988665187542119,47.49767026495964
0.43947222222222226,4.990286584174788,47.423145021015564
0.43947222222222226,4.992455233999628,47.34973595121497
0.43947222222222226,4.995129969572838,47.27741067593072
0.43947222222222226,4.998269686191632,47.20613508482139
0.43947222222222226,5.001834546741066,47.13587371401297
0.4342777777777778,5.0057811415730855,47.06659004683868
0.4342777777777778,5.010060870211891,46.998246487153736
0.4342777777777778,5.014632961804308,46.93080481597542
0.4342777777777778,5.019459595054951,46.86422665489407
0.4342777777777778,5.024506884403004,46.79847381495951
0.4118333333333333,5.029722164569118,46.73350831136091
0.4118333333333333,5.035025665037413,46.66929103664481
0.4118333333333333,5.040365817042622,46.60578257421827
0.4118333333333333,5.045697521978837,46.54294413042888
0.4118333333333333,5.05098601269415,46.4807380740076
0.3528611111111111,5.056146315615564,46.4191276405258
0.3528611111111111,5.061020733262897,46.35807315150816
0.3528611111111111,5.065523691658433,46.29753380611705
0.3528611111111111,5.069584310155384,46.23746980187053
0.3528611111111111,5.073156328077432,46.177843460585564
0.3168888888888889,5.07617729557638,46.11861974154115
0.3168888888888889,5.0785516357654945,46.059764380183424
0.3168888888888889,5.080236367891399,46.001245181956364
0.3168888888888889,5.081203922745084,45.943033358710196
0.3168888888888889,5.081446445410026,45.88510414954834
0.3168888888888889,5.080971317458993,45.82743726835288
0.31538888888888894,5.079795991957186,45.770017057355595
0.31538888888888894,5.077944462618095,45.71283235284338
0.31538888888888894,5.0754485476466735,45.655876343418136
0.31538888888888894,5.072344493569063,45.59914633458089
0.3209444444444445,5.068677206987431,45.54264349143783
0.3209444444444445,5.0645008737367245,45.48637284226312
0.3209444444444445,5.059864122475162,45.43034273457723
0.3209444444444445,5.0548145014137305,45.374564242518325
0.3209444444444445,5.049396821548599,45.319050661883686
0.33619444444444446,5.043668255352181,45.26381721739254
0.33619444444444446,5.037703742132384,45.208881647338515
0.33619444444444446,5.031558226304913,45.15426342476982
0.33619444444444446,5.025281295266418,45.09998291922487
0.33619444444444446,5.018914472493825,45.04606083016477
0.3378333333333333,5.012494064155752,44.9925177042657
0.3378333333333333,5.006052780457383,44.939373657253256
0.3378333333333333,4.999616561013631,44.886648041338816
0.3378333333333333,4.993206897495897,44.834359179836135
0.3378333333333333,4.986841177872142,44.782524189890616
0.2853611111111111,4.980481144344219,44.73115821784541
0.2853611111111111,4.97401481038756,44.68027093104481
0.2853611111111111,4.967386980957557,44.629867810235716
0.2853611111111111,4.9605495237811335,44.57995182857428
0.2853611111111111,4.953471347510025,44.53052438369095
0.20702777777777776,4.946056950532899,44.481585220224694
0.20702777777777776,4.938115678844284,44.43312796553959
0.20702777777777776,4.929553467347361,44.385142507142405
0.20702777777777776,4.9202960355890255,44.33761774310514
0.20702777777777776,4.910301670835166,44.29054307556173
0.09933333333333332,4.899447100979476,44.24390840703458
0.09933333333333332,4.887483474083151,44.19769804423933
0.09933333333333332,4.874298540120752,44.15189384019782
0.09933333333333332,4.85980990316121,44.106478787439904
0.09933333333333332,4.8439816676156875,44.061438860175464
0.07294444444444445,4.826787858883398,44.01676424043618
0.07294444444444445,4.808194563066782,43.97244853626997
0.07294444444444445,4.788218388363711,43.92848984379319
0.07294444444444445,4.766895606316412,43.88489162137361
0.07294444444444445,4.744282430737128,43.84166292294507
0.07294444444444445,4.720449439276828,43.798818407727445
0.09077777777777779,4.695494813740259,43.75637830597007
0.09077777777777779,4.669547068373706,43.714369123781424
0.09077777777777779,4.642717985989521,43.67282267297301
0.09077777777777779,4.615117402562171,43.631774915038605
0.09077777777777779,4.586848184255812,43.59126502511679
0.12858333333333333,4.558043802197875,43.5513349191158
0.12858333333333333,4.528881844472204,43.51203081141271
0.12858333333333333,4.499490487943277,43.473401592991756
0.12858333333333333,4.469984849656145,43.43549705566351
0.15055555555555555,4.440482184447729,43.39836698838039
0.15055555555555555,4.411112739617896,43.36206152074722
0.15055555555555555,4.381967896652424,43.32662982990281
0.15055555555555555,4.3531233736954364,43.2921189141746
0.15055555555555555,4.324637069924416,43.25857284277459
0.18575000000000003,4.29658727153347,43.22603257958521
0.18575000000000003,4.2690878328236925,43.19453779533532
0.18575000000000003,4.242203190887149,43.1641258370686
0.18575000000000003,4.2159838588299205,43.13483060036547
0.18575000000000003,4.190461517570773,43.106681987552484
0.19436111111111112,4.165661422240885,43.079705587553384
0.19436111111111112,4.14160864095145,43.053923009774095
0.19436111111111112,4.118309336755299,43.02935165468872
0.19436111111111112,4.095761150870983,43.00600455449399
0.19436111111111112,4.073953385586345,42.98389042295195
0.20488888888888887,4.052879539119633,42.96301390057804
0.20488888888888887,4.0325427260395905,42.9433764077273
0.20488888888888887,4.012930946928753,42.92497616306539
0.20488888888888887,3.9940282421664217,42.90780816935724
0.20488888888888887,3.975813633198771,42.89186436216114
0.16927777777777778,3.958227142850966,42.87713337379066
0.16927777777777778,3.9411583106006045,42.86359857194807
0.16927777777777778,3.92453538440299,42.851239129831754
0.16927777777777778,3.908292039636093,42.84003134412321
0.16927777777777778,3.8923745012147353,42.82994947663574
0.14619444444444446,3.8767164485200154,42.820966285748554
0.14619444444444446,3.861229018814879,42.813052236403614
0.14619444444444446,3.845856506026873,42.806176508508834
0.14619444444444446,3.830553039312675,42.80030804076645
0.14619444444444446,3.815285760161718,42.795416170239385
0.16136111111111115,3.800047354489435,42.79147134032354
0.16136111111111115,3.7848593180925185,42.78844639502869
0.16136111111111115,3.76973261021686,42.78631646905227
0.16136111111111115,3.7546806930302665,42.7850586763244
0.16136111111111115,3.7397155537252957,42.784651924022896
0.16136111111111115,3.7248478263213576,42.785076686292264
0.14394444444444446,3.710069576634441,42.78631460685739
0.14394444444444446,3.695348219757094,42.78834726029488
0.14394444444444446,3.680669783890347,42.791156395571605
0.14394444444444446,3.6660223632541924,42.794724313491464
0.13405555555555554,3.65138956361253,42.7990339153109
0.13405555555555554,3.6367458073808834,42.80406825361611
0.13405555555555554,3.622079871194537,42.80981084590672
0.13405555555555554,3.607384644259853,42.81624600248137
0.13405555555555554,3.592658298582028,42.823358983495794
0.1869166666666667,3.5779556480952297,42.831136717245
0.1869166666666667,3.563405923442465,42.8395710850868
0.1869166666666667,3.5490809432735646,42.848657717880954
0.1869166666666667,3.5350449531629002,42.85839440486152
0.1869166666666667,3.521344382724348,42.86878018508057
0.20894444444444446,3.508033162341758,42.87981473591685
0.20894444444444446,3.495183383631146,42.891499093739604
0.20894444444444446,3.482833060845612,42.90383470726435
0.20894444444444446,3.471009125454649,42.91682249030278
0.20894444444444446,3.4597249892350685,42.9304622844531
0.1946388888888889,3.4489692266478653,42.94475227307287
0.1946388888888889,3.438702893294132,42.95968784822727
0.1946388888888889,3.4288969505756772,42.975261813538246
0.1946388888888889,3.4195202076427544,42.991464781445124
0.1946388888888889,3.4105432562082925,43.00828545120257
0.18099999999999997,3.4019249200172585,43.025710766019586
0.18099999999999997,3.393607395818997,43.04372535536692
0.18099999999999997,3.385550018428184,43.062312101740964
0.18099999999999997,3.3777161755462464,43.08145277255283
0.18099999999999997,3.370075745227156,43.10112844317824
0.1814722222222222,3.3626045024821805,43.12131988583585
0.1814722222222222,3.35528338768048,43.142007897425074
0.1814722222222222,3.3480965764001502,43.163173517726726
0.1814722222222222,3.3410312895841336,43.18479818758997
0.1814722222222222,3.3340771668662215,43.2068638673494
0.16044444444444445,3.327204923858338,43.2293528756505
0.16044444444444445,3.320358525864173,43.252246635882926
0.16044444444444445,3.3135070048009023,43.275526191704074
0.16044444444444445,3.306624120941285,43.29917284924464
0.16044444444444445,3.2996920178096083,43.32316852127338
0.15761111111111112,3.2926967091543076,43.347496003629146
0.15761111111111112,3.2856256688228265,43.37213900197651
0.15761111111111112,3.2784736941858097,43.39708231835305
0.15761111111111112,3.271239246407312,43.42231199338317
0.15761111111111112,3.263924190683454,43.44781536140049
0.15761111111111112,3.256532955615362,43.47358106603134
0.15308333333333335,3.2490673433506436,43.499598983429024
0.15308333333333335,3.2415243659525226,43.525859885071014
0.15308333333333335,3.233907020645142,43.55235547005128
0.15308333333333335,3.2262196081457093,43.57907841557257
0.16641666666666663,3.2184815499921924,43.60602251399005
0.16641666666666663,3.2107315804008922,43.633183486055785
0.16641666666666663,3.202994262568963,43.66055862056621
0.16641666666666663,3.1952923768010213,43.68814630612148
0.16641666666666663,3.187644194591796,43.71594573628187
0.19974999999999996,3.1800973939226034,43.74395701788523
0.19974999999999996,3.1727415387180207,43.77218306242832
0.19974999999999996,3.165626003154771,43.80062863299437
0.19974999999999996,3.158792269216911,43.82929919809262
0.19974999999999996,3.1522681835560924,43.85820027804601
0.21508333333333335,3.1460859441076052,43.88733703909954
0.21508333333333335,3.1402898134659583,43.91671486357037
0.21508333333333335,3.1348999896782144,43.94633872296447
0.21508333333333335,3.129928797166491,43.976212553227064
0.21508333333333335,3.125379134569781,44.00633892735708
0.23347222222222222,3.1212649128781473,44.03671902947389
0.23347222222222222,3.1176193471171914,44.06735371026914
0.23347222222222222,3.11445081700759,44.09824301984305
0.23347222222222222,3.1117616001704747,44.12938567799579
0.23347222222222222,3.10954543396862,44.160778849876735
0.24200000000000002,3.107798083085092,44.192418079831675
0.24200000000000002,3.1065220687348027,44.224297783818635
0.24200000000000002,3.1057069118162466,44.25641107123278
0.24200000000000002,3.1053383904326313,44.28874956548291
0.24200000000000002,3.105397861063735,44.32130338574656
0.23936111111111114,3.1058609526835665,44.35406113457159
0.23936111111111114,3.106697690161809,44.3870098033184
0.23936111111111114,3.1078798806344583,44.420134952051335
0.23936111111111114,3.109379260705448,44.453420934804
0.23936111111111114,3.111168502614876,44.486851103299195
0.18099999999999997,3.1131633541881896,44.52040730695585
0.18099999999999997,3.115202040482097,44.55406627538137
0.18099999999999997,3.117189990059367,44.58780120295598
0.18099999999999997,3.1190441237366713,44.62158374247518
0.18099999999999997,3.120703588248769,44.6553851571195
0.18099999999999997,3.1221255234234078,44.68917738747427
0.12394444444444444,3.123224764961805,44.72293312223762
0.12394444444444444,3.1238506365111482,44.75662257130012
0.12394444444444444,3.1239259228044634,44.79021518814411
0.12394444444444444,3.1233903537497065,44.823681662645264
0.05830555555555555,3.1221441240634014,44.85699418014095
0.05830555555555555,3.1200190876051903,44.89012298903133
0.05830555555555555,3.116936912024576,44.9230385651187
0.05830555555555555,3.11284265440136,44.95571399213534
0.05830555555555555,3.1077137809106143,44.988126197223885
0.01138888888888889,3.1015062657317483,45.020256374306086
0.01138888888888889,3.0941319866675236,45.05208742915529
0.01138888888888889,3.0855701489345457,45.08360536262995
0.01138888888888889,3.075818514705234,45.114800749121464
0.01138888888888889,3.064898829404513,45.14566935274949
0.0,3.0528395336445513,45.17621241283398
0.0,3.039666865150637,45.206435986499486
0.0,3.0254291567948552,45.23635109516675
0.0,3.0101827978358253,45.26597378303393
0.0,2.993991807326052,45.29532489087869
0.0,2.976925021487253,45.32442973872863
0.0,2.9590538599770246,45.353317707699624
0.0,2.940450570997229,45.382021758694435
0.0,2.9211868710712845,45.41057791738275
0.0,2.901332908799545,45.439024748104714
0.0,2.880956493338369,45.46740283380563
0.0,2.860122538038892,45.49575427461806
0.0,2.838892677882691,45.52412221408396
0.0,2.8173250262833975,45.55255039910813
0.0,2.7954740426743054,45.58108277743317
0.0,2.7733904872333053,45.60976313461954
0.0,2.7511214432459434,45.638634771117246
0.0,2.7287103910929087,45.667740218951955
0.0,2.7061973207704986,45.697120996759566
0.0,2.683618872297476,45.726817401333975
0.036527777777777784,2.661044840846235,45.756868797020466
0.036527777777777784,2.63859133103529,45.7873159699835
0.036527777777777784,2.6163304094865167,45.818200094944594
0.036527777777777784,2.594325185905892,45.84956145225599
0.036527777777777784,2.5726232852648594,45.881438711008826
0.07061111111111112,2.551293581144939,45.91386871459092
0.07061111111111112,2.5304406696778448,45.946888379385285
0.07061111111111112,2.5101223725137367,45.98053355118037
0.07061111111111112,2.490383943160516,46.01483773043277
